time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y,actual_vx,actual_vy,estimated_vx,estimated_vy
20.792954444885254,2.611508778726444,6.42822226409739,2.6053208193384134,6.431067416724365,2.4797507897306468,6.568101671984048,-0.4643552019010465,0.13062892410180532,-0.4768807076355308,0.13992414785083404
20.813002586364746,2.6022223065859404,6.4308385276373015,2.5960157242294883,6.433719673242743,2.4797507897306468,6.568101671984048,-0.4644567903956051,0.13054941541395076,-0.47705170593350044,0.1394613797342998
20.832458972930908,2.5929311713691785,6.433441265900654,2.586978038905477,6.43628414016886,2.4558227710891805,6.576070569428412,-0.4645142344941051,0.1301969795264118,-0.4772214918840765,0.13900942276193617
20.85262370109558,2.58363528627698,6.4360305298011085,2.577601963493517,6.4389306188574,2.4558227710891805,6.576070569428412,-0.4650351154383887,0.12867652085490547,-0.4774024021208653,0.13854182158410594
20.872522592544556,2.5743350946354964,6.438607453424282,2.5683468825937794,6.441531475381419,2.431895207691911,6.584039314964173,-0.4651438389708947,0.12857414093042985,-0.4775790524982974,0.13807917702280292
20.892659425735474,2.565030152678318,6.441170426626554,2.5589770723847662,6.444151996086139,2.407968345939821,6.592007820162473,-0.46520769609594875,0.12819865189857246,-0.4777571773734155,0.1376110319849045
20.912577629089355,2.5557203966416266,6.443719558185642,2.5497060606678503,6.446732944288112,2.407968345939821,6.592007820162473,-0.46572634685426373,0.12666502757481668,-0.477931975222196,0.13714644573733806
20.932374715805054,2.5464062759945394,6.446256024842478,2.5404848958678414,6.449287240625197,2.384042367901703,6.599976019259525,-0.46583927785313917,0.12654772026376018,-0.4781084200985599,0.13668268667656538
20.95340609550476,2.537087397455516,6.448778397408475,2.530690516849507,6.451987230644507,2.384042367901703,6.599976019259525,-0.46590205755743536,0.12616855863112375,-0.4782875688786209,0.1361947117113868
20.97280979156494,2.527763687871509,6.451286735405477,2.521657948223777,6.4544672597325565,2.3601173944728058,6.607943868093459,-0.46642634442442116,0.12460294218647304,-0.4784455510257653,0.13573845776229085
20.992363452911377,2.5184356629473243,6.453782399478915,2.512540521860861,6.456955743694124,2.3361934920059753,6.615911341828291,-0.46653651009347574,0.12448645411993174,-0.47861731826880877,0.13527559827097962
21.0124990940094,2.509102980746335,6.456264028675897,2.5031433264406053,6.459506548317292,2.3361934920059753,6.615911341828291,-0.4665909767534601,0.12412177797115603,-0.47879841437291676,0.13479901519224283
21.03510546684265,2.499765634535309,6.458731861837677,2.4926118454879527,6.46235351563635,2.312270677720903,6.623878433082213,-0.46710208931213076,0.12258383270583947,-0.47897215537659055,0.1342777856192702
21.054575204849243,2.490424153973671,6.461187414323271,2.483566139838988,6.464792622619033,2.312270677720903,6.623878433082213,-0.46720541780622177,0.12248582962676752,-0.47909298903674424,0.13381988670685094
21.074033737182617,2.4810781942832745,6.463629283100587,2.474509697477242,6.4672191187261285,2.288348926304628,6.631845149623468,-0.46725224541732174,0.12213783679061249,-0.4792283843181438,0.13335757269914716
21.094333171844482,2.4717277698100775,6.466057768469726,2.465051530804125,6.469738661064596,2.288348926304628,6.631845149623468,-0.4677493364957195,0.12062452073908732,-0.47937642011133547,0.13287607814593932
21.11465859413147,2.462373424841505,6.468474464773603,2.4555824622970417,6.472248483022303,2.2644281791300145,6.639811511142224,-0.46784294723150466,0.12055439536354715,-0.47951920025452793,0.13239299906575028
21.134259939193726,2.4530148384013906,6.470878018829584,2.446447239373167,6.474656130116635,2.2405083506494696,6.6477775470038285,-0.4678787379166184,0.12023322451669523,-0.4796580464414609,0.1319211676528134
21.154882669448853,2.4436520440838123,6.4732687926601775,2.436829851981143,6.477177249594938,2.2405083506494696,6.6477775470038285,-0.46836005683820064,0.11875254840365823,-0.4798057662971681,0.131427752657116
21.17510676383972,2.4342855957159952,6.475648435169786,2.4274029629455165,6.4796360900812235,2.216589335170653,6.655743293858529,-0.46844188238855045,0.11871851753632359,-0.47994204619203895,0.13094120076785734
21.194559335708618,2.4249151952553007,6.478015640850009,2.418329799600436,6.481988079762994,2.216589335170653,6.655743293858529,-0.4684646017216103,0.11843055941088443,-0.4800773868715017,0.13046600409916662
21.214491844177246,2.4155408823459323,6.480370745275055,2.4090198667064895,6.484386810650646,2.1926710151604403,6.663708792706984,-0.4689249245967109,0.11699283540578753,-0.48022635158773264,0.12997791471935732
21.234045028686523,2.4061632378717976,6.482715501101853,2.3998780315915282,6.48672740917171,2.168753266658093,6.6716740869816595,-0.4689942841680352,0.11699983258334076,-0.4803795747360907,0.1294935459086159
21.254163026809692,2.3967819244616995,6.485048534370125,2.3904626228926316,6.48912438009466,2.168753266658093,6.6716740869816595,-0.46901036114033784,0.11672388388823626,-0.4805431246280827,0.12899563925376428
21.274307012557983,2.3873969572131934,6.487370187865798,2.381032898336779,6.491511847406449,2.144835964582805,6.679639220658746,-0.4694520746628403,0.11533072390789423,-0.480705143330171,0.1284956383686533
21.294498443603516,2.3780088776381887,6.489682084390579,2.371579511974536,6.493892394543117,2.144835964582805,6.679639220658746,-0.46951325916254627,0.11536219638235902,-0.48086497852227345,0.1279934213164855
21.315012454986572,2.368617380735018,6.491982890810725,2.3619767023536147,6.496298577233629,2.1209189880925448,6.687604236347827,-0.4695155203737529,0.11512162067537274,-0.4810208503579604,0.1274847120873645
21.3356773853302,2.3592224691824306,6.494272928041447,2.3523098697284306,6.498709381283804,2.0970022237601085,6.695569174154782,-0.46994396696943297,0.11375807865244099,-0.4811659895865288,0.12697374838753256
21.35568380355835,2.349824680586713,6.4965538358299915,2.3429547188656565,6.501029307107681,2.0970022237601085,6.695569174154782,-0.4699963830012474,0.11381861768825782,-0.48129970962884194,0.12647438479162393
21.3761088848114,2.3404236940273115,6.498824215781459,2.3334016495111567,6.503386164513078,2.0730855683207117,6.703534070691471,-0.46998585258392933,0.11360834247302051,-0.48143425439607346,0.1259663247451887
21.39630651473999,2.331019488684737,6.5010843221580945,2.3239567998896686,6.505703629564173,2.0730855683207117,6.703534070691471,-0.47040441206785866,0.11226874190092848,-0.48156198698298947,0.1254618822069173
21.41603708267212,2.3216125951434767,6.503335768193308,2.314726011337248,6.507954416942308,2.049168931023085,6.711498958223315,-0.47045111391980904,0.11235007226004948,-0.48168910860887365,0.12496399435224025
21.436325788497925,2.312202673921831,6.505577071656885,2.3052272666163938,6.510258444316708,2.049168931023085,6.711498958223315,-0.4704297683452354,0.11215805055060382,-0.4818229819945095,0.12445437235105426
21.45542311668396,2.3027896702327912,6.507808408141451,2.2962788022207623,6.51241252777991,2.025252234831143,6.719463864228339,-0.470843050832481,0.11083437308080575,-0.48195627829963295,0.12396337520835789
21.474615812301636,2.2933741035736195,6.510031352965093,2.287263352783354,6.514567462643723,2.001335416972465,6.727428811185778,-0.47088618511820474,0.11092720845955442,-0.48211187022435825,0.12346561160803245
21.495685577392578,2.283951624621228,6.512247963416293,2.2773607017988864,6.516927037882003,2.001335416972465,6.727428811185778,-0.4711436932457218,0.1109821998440726,-0.4822808073592769,0.12293387649555565
21.51520276069641,2.2745239641625825,6.514456115328768,2.2681919140761493,6.519096827458011,1.979942504921572,6.732894530217982,-0.4715917913981599,0.1096901612842145,-0.48243123049149855,0.12243053187493999
21.53528332710266,2.26509293554724,6.5166564783475405,2.25874853295129,6.521320184179949,1.979942504921572,6.732894530217982,-0.47168091902623255,0.10981107264023167,-0.482592087499075,0.12191559330859131
21.554682731628418,2.255658111639036,6.518847035814097,2.2496170045135946,6.52345530036099,1.9603417560387324,6.736562999346565,-0.4716888967493924,0.10961875290504676,-0.48275436594968857,0.12141111203155992
21.574557065963745,2.246219399161961,6.521027639228956,2.240249498187632,6.525633807757537,1.9416595875648057,6.7397938537772255,-0.4721426904161295,0.10830251960541049,-0.4829295302492747,0.12089616241854717
21.594263076782227,2.236777291241729,6.523199670568159,2.2309531652525485,6.527782744647516,1.9416595875648057,6.7397938537772255,-0.4722378513444038,0.10836868969680342,-0.4831083854388525,0.12038308920735137
21.61391592025757,2.227331381925195,6.525361321286564,2.2216715055162886,6.529915332429982,1.923890720442856,6.742862531479031,-0.47224603601873166,0.10816337283899449,-0.48329420284354824,0.11986941552965358
21.633559226989746,2.21788152677114,6.527512497221934,2.212383435273886,6.532036556098453,1.923890720442856,6.742862531479031,-0.47270061248770057,0.10681980277219671,-0.4834877451573585,0.11935431337375127
21.65397834777832,2.208428607292273,6.529654604971711,2.2027253481440767,6.53423329623824,1.9070277604249215,6.745902235303404,-0.472758642902991,0.10686669893612563,-0.4836859985854065,0.11882590843522921
