time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y
11.568746566772461,4.53744400767169,5.696802280918702,4.539025657520667,5.696781698023846,3.379171744298986,3.952460395842884
11.588565826416016,4.530067251734798,5.70243543455743,4.531670297785048,5.702369722622976,3.3958266284381797,3.9895543146086996
11.60869574546814,4.522669722142125,5.7080464203608505,4.524190325856536,5.708030445148206,3.3958266284381797,3.9895543146086996
11.628616094589233,4.515251495985038,5.7136352412455755,4.516772418109066,5.713618859353206,3.4122087622359367,4.026763835804431
11.649544954299927,4.507812559612049,5.719201794012774,4.508984929820497,5.7194646027073945,3.428311805449893,4.064089239544957
11.66879415512085,4.500352901056898,5.724745975728719,4.5017890547113,5.724832755468967,3.428311805449893,4.064089239544957
11.688546419143677,4.492872510368394,5.7302676841820865,4.494388558533234,5.730329612644153,3.4441290992216236,4.101530778452065
11.710684537887573,4.485371379550188,5.735766817827876,4.486125599725829,5.7364498928524865,3.4441290992216236,4.101530778452065
11.729881763458252,4.47784950234982,5.741243275033025,4.478922577697918,5.741743060981305,3.4596538332031286,4.139088627797887
11.749150276184082,4.470307507908027,5.746697650013246,4.471664440647188,5.747048786885718,3.4596538332031286,4.139088627797887
11.768748044967651,4.462746535551816,5.752131101608065,4.464260658977752,5.75243378114958,3.474879432205417,4.176762773400759
11.79026746749878,4.455171991719541,5.757549436719169,4.456149482935375,5.758314036463962,3.4897988819356085,4.214553151854514
11.811304807662964,4.447580627137422,5.762950369157365,4.448218681780775,5.764029974526965,3.4897988819356085,4.214553151854514
11.83045744895935,4.439974269942515,5.76833337722502,4.440961632485857,5.769220188588498,3.5044050115187746,4.252459574409463
11.850796222686768,4.432351134095899,5.7736974990346805,4.4332483159677745,5.7747146436298475,3.5044050115187746,4.252459574409463
11.87076997756958,4.424711195968052,5.7790436859931305,4.425654311302656,5.780091732917167,3.5186906478320004,4.290481125066684
11.890619277954102,4.4170575304817135,5.784374363095868,4.418087354769451,5.785419194476119,3.5326475550087433,4.3286149044806566
11.911705732345581,4.4094022518430185,5.789705192419925,4.410055846249778,5.791053491490046,3.5326475550087433,4.3286149044806566
11.931404829025269,4.401729602489113,5.795014403177677,4.402526726712952,5.796297666721194,3.546266876109493,4.366855847904281
11.951209545135498,4.394040784634717,5.800303243395845,4.394937426404879,5.8015560540477695,3.546266876109493,4.366855847904281
11.970750093460083,4.38633804240505,5.80557707317945,4.387423867525881,5.80673193984382,3.5595393688993693,4.405196020779367
11.992794036865234,4.3786170788199765,5.810829337786627,4.378976721504229,5.8125393428705205,3.5724545178900486,4.443622641905939
12.013989686965942,4.370875827991698,5.8160580492570375,4.370855523761473,5.81808574141635,3.5724545178900486,4.443622641905939
12.03382158279419,4.363114303943944,5.821263119183183,4.363233267811146,5.823251263398732,3.5850011320798125,4.482117889824436
12.056568145751953,4.355332509458492,5.826444443725162,4.354525244715675,5.829142363184898,3.5850011320798125,4.482117889824436
